quantization,execution_mode,idx,op_type,dst,dst_type,dst_buft,src0,src0_buft,block_index,logical_layer,tensor_role,assigned_backend,prefill_us,decode_us,timing_source,fused_note
Q4_0,HTP0,373,ADD,ffn_inp-19,f32,HTP0,attn_post_norm-19,HTP0,19,blk.19,norm,HTP0,211,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,374,MUL_MAT,ffn_gate-19,f32,HTP0,blk.19.ffn_gate.weight,HTP0-REPACK,19,blk.19,ffn_gate,HTP0,756,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,375,MUL_MAT,ffn_up-19,f32,HTP0,blk.19.ffn_up.weight,HTP0-REPACK,19,blk.19,ffn_up,HTP0,772,213,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,376,GLU,ffn_swiglu-19,f32,HTP0,ffn_gate-19,HTP0,19,blk.19,ffn_gate,HTP0,708,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,377,MUL_MAT,ffn_out-19,f32,HTP0,blk.19.ffn_down.weight,HTP0-REPACK,19,blk.19,ffn_down,HTP0,795,120,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,378,RMS_NORM,norm,f32,HTP0,ffn_out-19,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,379,ADD,l_out-19,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,233,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,380,MUL_MAT,Qcur-20,f32,HTP0,blk.20.attn_q.weight,HTP0-REPACK,20,blk.20,attn_q,HTP0,15,93,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,381,MUL_MAT,Vcur-20,f32,HTP0,blk.20.attn_v.weight,HTP0-REPACK,20,blk.20,attn_v,HTP0,235,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,382,MUL_MAT,Kcur-20,f32,HTP0,blk.20.attn_k.weight,HTP0-REPACK,20,blk.20,attn_k,HTP0,230,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,383,RMS_NORM,norm-20,f32,HTP0,Qcur-20,HTP0,20,blk.20,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,384,ROPE,Qcur-20,f32,HTP0,Qcur_normed-20,HTP0,20,blk.20,attn_q,HTP0,15,93,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,385,RMS_NORM,norm-20,f32,HTP0,Kcur-20,HTP0,20,blk.20,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,386,ROPE,Kcur-20,f32,HTP0,Kcur_normed-20,HTP0,20,blk.20,attn_k,HTP0,230,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,387,SET_ROWS,cache_k_l20 (view),f16,HTP0,Kcur-20 (view),HTP0,20,blk.20,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,388,SET_ROWS,cache_v_l20 (view),f16,HTP0,Vcur-20 (view),HTP0,20,blk.20,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,389,FLASH_ATTN_EXT,__fattn__-20,f32,HTP0,Qcur-20 (view) (permuted),HTP0,20,blk.20,attn_q,HTP0,262,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,390,MUL_MAT,attn_out-20,f32,HTP0,blk.20.attn_output.weight,HTP0-REPACK,20,blk.20,attn_output,HTP0,450,62,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,391,RMS_NORM,norm-20,f32,HTP0,attn_out-20,HTP0,20,blk.20,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,392,ADD,ffn_inp-20,f32,HTP0,attn_post_norm-20,HTP0,20,blk.20,norm,HTP0,224,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,393,MUL_MAT,ffn_gate-20,f32,HTP0,blk.20.ffn_gate.weight,HTP0-REPACK,20,blk.20,ffn_gate,HTP0,756,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,394,MUL_MAT,ffn_up-20,f32,HTP0,blk.20.ffn_up.weight,HTP0-REPACK,20,blk.20,ffn_up,HTP0,774,230,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,395,GLU,ffn_swiglu-20,f32,HTP0,ffn_gate-20,HTP0,20,blk.20,ffn_gate,HTP0,692,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,396,MUL_MAT,ffn_out-20,f32,HTP0,blk.20.ffn_down.weight,HTP0-REPACK,20,blk.20,ffn_down,HTP0,794,103,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,397,RMS_NORM,norm,f32,HTP0,ffn_out-20,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,398,ADD,l_out-20,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,235,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,399,MUL_MAT,Qcur-21,f32,HTP0,blk.21.attn_q.weight,HTP0-REPACK,21,blk.21,attn_q,HTP0,15,86,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,400,MUL_MAT,Vcur-21,f32,HTP0,blk.21.attn_v.weight,HTP0-REPACK,21,blk.21,attn_v,HTP0,239,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,401,MUL_MAT,Kcur-21,f32,HTP0,blk.21.attn_k.weight,HTP0-REPACK,21,blk.21,attn_k,HTP0,237,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,402,RMS_NORM,norm-21,f32,HTP0,Qcur-21,HTP0,21,blk.21,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,403,ROPE,Qcur-21,f32,HTP0,Qcur_normed-21,HTP0,21,blk.21,attn_q,HTP0,15,86,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,404,RMS_NORM,norm-21,f32,HTP0,Kcur-21,HTP0,21,blk.21,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,405,ROPE,Kcur-21,f32,HTP0,Kcur_normed-21,HTP0,21,blk.21,attn_k,HTP0,237,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,406,SET_ROWS,cache_k_l21 (view),f16,HTP0,Kcur-21 (view),HTP0,21,blk.21,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,407,SET_ROWS,cache_v_l21 (view),f16,HTP0,Vcur-21 (view),HTP0,21,blk.21,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,408,FLASH_ATTN_EXT,__fattn__-21,f32,HTP0,Qcur-21 (view) (permuted),HTP0,21,blk.21,attn_q,HTP0,262,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,409,MUL_MAT,attn_out-21,f32,HTP0,blk.21.attn_output.weight,HTP0-REPACK,21,blk.21,attn_output,HTP0,450,65,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,410,RMS_NORM,norm-21,f32,HTP0,attn_out-21,HTP0,21,blk.21,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,411,ADD,ffn_inp-21,f32,HTP0,attn_post_norm-21,HTP0,21,blk.21,norm,HTP0,228,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,412,MUL_MAT,ffn_gate-21,f32,HTP0,blk.21.ffn_gate.weight,HTP0-REPACK,21,blk.21,ffn_gate,HTP0,753,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,413,MUL_MAT,ffn_up-21,f32,HTP0,blk.21.ffn_up.weight,HTP0-REPACK,21,blk.21,ffn_up,HTP0,788,232,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,414,GLU,ffn_swiglu-21,f32,HTP0,ffn_gate-21,HTP0,21,blk.21,ffn_gate,HTP0,694,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,415,MUL_MAT,ffn_out-21,f32,HTP0,blk.21.ffn_down.weight,HTP0-REPACK,21,blk.21,ffn_down,HTP0,790,121,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,416,RMS_NORM,norm,f32,HTP0,ffn_out-21,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,417,ADD,l_out-21,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,238,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,418,MUL_MAT,Qcur-22,f32,HTP0,blk.22.attn_q.weight,HTP0-REPACK,22,blk.22,attn_q,HTP0,15,98,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,419,MUL_MAT,Vcur-22,f32,HTP0,blk.22.attn_v.weight,HTP0-REPACK,22,blk.22,attn_v,HTP0,230,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,420,MUL_MAT,Kcur-22,f32,HTP0,blk.22.attn_k.weight,HTP0-REPACK,22,blk.22,attn_k,HTP0,233,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,421,RMS_NORM,norm-22,f32,HTP0,Qcur-22,HTP0,22,blk.22,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,422,ROPE,Qcur-22,f32,HTP0,Qcur_normed-22,HTP0,22,blk.22,attn_q,HTP0,15,98,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,423,RMS_NORM,norm-22,f32,HTP0,Kcur-22,HTP0,22,blk.22,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,424,ROPE,Kcur-22,f32,HTP0,Kcur_normed-22,HTP0,22,blk.22,attn_k,HTP0,233,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,425,SET_ROWS,cache_k_l22 (view),f16,HTP0,Kcur-22 (view),HTP0,22,blk.22,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,426,SET_ROWS,cache_v_l22 (view),f16,HTP0,Vcur-22 (view),HTP0,22,blk.22,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,427,FLASH_ATTN_EXT,__fattn__-22,f32,HTP0,Qcur-22 (view) (permuted),HTP0,22,blk.22,attn_q,HTP0,264,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,428,MUL_MAT,attn_out-22,f32,HTP0,blk.22.attn_output.weight,HTP0-REPACK,22,blk.22,attn_output,HTP0,454,66,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,429,RMS_NORM,norm-22,f32,HTP0,attn_out-22,HTP0,22,blk.22,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,430,ADD,ffn_inp-22,f32,HTP0,attn_post_norm-22,HTP0,22,blk.22,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,431,MUL_MAT,ffn_gate-22,f32,HTP0,blk.22.ffn_gate.weight,HTP0-REPACK,22,blk.22,ffn_gate,HTP0,756,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,432,MUL_MAT,ffn_up-22,f32,HTP0,blk.22.ffn_up.weight,HTP0-REPACK,22,blk.22,ffn_up,HTP0,780,233,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,433,GLU,ffn_swiglu-22,f32,HTP0,ffn_gate-22,HTP0,22,blk.22,ffn_gate,HTP0,709,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,434,MUL_MAT,ffn_out-22,f32,HTP0,blk.22.ffn_down.weight,HTP0-REPACK,22,blk.22,ffn_down,HTP0,787,120,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,435,RMS_NORM,norm,f32,HTP0,ffn_out-22,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,436,ADD,l_out-22,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,221,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,437,MUL_MAT,Qcur-23,f32,HTP0,blk.23.attn_q.weight,HTP0-REPACK,23,blk.23,attn_q,HTP0,15,98,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,438,MUL_MAT,Vcur-23,f32,HTP0,blk.23.attn_v.weight,HTP0-REPACK,23,blk.23,attn_v,HTP0,237,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,439,MUL_MAT,Kcur-23,f32,HTP0,blk.23.attn_k.weight,HTP0-REPACK,23,blk.23,attn_k,HTP0,237,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,440,RMS_NORM,norm-23,f32,HTP0,Qcur-23,HTP0,23,blk.23,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,441,ROPE,Qcur-23,f32,HTP0,Qcur_normed-23,HTP0,23,blk.23,attn_q,HTP0,15,98,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,442,RMS_NORM,norm-23,f32,HTP0,Kcur-23,HTP0,23,blk.23,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,443,ROPE,Kcur-23,f32,HTP0,Kcur_normed-23,HTP0,23,blk.23,attn_k,HTP0,237,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,444,SET_ROWS,cache_k_l23 (view),f16,HTP0,Kcur-23 (view),HTP0,23,blk.23,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,445,SET_ROWS,cache_v_l23 (view),f16,HTP0,Vcur-23 (view),HTP0,23,blk.23,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,446,FLASH_ATTN_EXT,__fattn__-23,f32,HTP0,Qcur-23 (view) (permuted),HTP0,23,blk.23,attn_q,HTP0,265,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,447,MUL_MAT,attn_out-23,f32,HTP0,blk.23.attn_output.weight,HTP0-REPACK,23,blk.23,attn_output,HTP0,449,66,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,448,RMS_NORM,norm-23,f32,HTP0,attn_out-23,HTP0,23,blk.23,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,449,ADD,ffn_inp-23,f32,HTP0,attn_post_norm-23,HTP0,23,blk.23,norm,HTP0,220,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,450,MUL_MAT,ffn_gate-23,f32,HTP0,blk.23.ffn_gate.weight,HTP0-REPACK,23,blk.23,ffn_gate,HTP0,752,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,451,MUL_MAT,ffn_up-23,f32,HTP0,blk.23.ffn_up.weight,HTP0-REPACK,23,blk.23,ffn_up,HTP0,781,231,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,452,GLU,ffn_swiglu-23,f32,HTP0,ffn_gate-23,HTP0,23,blk.23,ffn_gate,HTP0,694,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,453,MUL_MAT,ffn_out-23,f32,HTP0,blk.23.ffn_down.weight,HTP0-REPACK,23,blk.23,ffn_down,HTP0,787,120,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,454,RMS_NORM,norm,f32,HTP0,ffn_out-23,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,455,ADD,l_out-23,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,230,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,456,MUL_MAT,Qcur-24,f32,HTP0,blk.24.attn_q.weight,HTP0-REPACK,24,blk.24,attn_q,HTP0,15,97,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,457,MUL_MAT,Vcur-24,f32,HTP0,blk.24.attn_v.weight,HTP0-REPACK,24,blk.24,attn_v,HTP0,232,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,458,MUL_MAT,Kcur-24,f32,HTP0,blk.24.attn_k.weight,HTP0-REPACK,24,blk.24,attn_k,HTP0,233,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,459,RMS_NORM,norm-24,f32,HTP0,Qcur-24,HTP0,24,blk.24,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,460,ROPE,Qcur-24,f32,HTP0,Qcur_normed-24,HTP0,24,blk.24,attn_q,HTP0,15,97,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,461,RMS_NORM,norm-24,f32,HTP0,Kcur-24,HTP0,24,blk.24,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,462,ROPE,Kcur-24,f32,HTP0,Kcur_normed-24,HTP0,24,blk.24,attn_k,HTP0,233,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,463,SET_ROWS,cache_k_l24 (view),f16,HTP0,Kcur-24 (view),HTP0,24,blk.24,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,464,SET_ROWS,cache_v_l24 (view),f16,HTP0,Vcur-24 (view),HTP0,24,blk.24,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,465,FLASH_ATTN_EXT,__fattn__-24,f32,HTP0,Qcur-24 (view) (permuted),HTP0,24,blk.24,attn_q,HTP0,263,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,466,MUL_MAT,attn_out-24,f32,HTP0,blk.24.attn_output.weight,HTP0-REPACK,24,blk.24,attn_output,HTP0,450,65,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,467,RMS_NORM,norm-24,f32,HTP0,attn_out-24,HTP0,24,blk.24,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,468,ADD,ffn_inp-24,f32,HTP0,attn_post_norm-24,HTP0,24,blk.24,norm,HTP0,223,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,469,MUL_MAT,ffn_gate-24,f32,HTP0,blk.24.ffn_gate.weight,HTP0-REPACK,24,blk.24,ffn_gate,HTP0,750,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,470,MUL_MAT,ffn_up-24,f32,HTP0,blk.24.ffn_up.weight,HTP0-REPACK,24,blk.24,ffn_up,HTP0,784,231,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,471,GLU,ffn_swiglu-24,f32,HTP0,ffn_gate-24,HTP0,24,blk.24,ffn_gate,HTP0,695,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,472,MUL_MAT,ffn_out-24,f32,HTP0,blk.24.ffn_down.weight,HTP0-REPACK,24,blk.24,ffn_down,HTP0,816,118,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,473,RMS_NORM,norm,f32,HTP0,ffn_out-24,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,474,ADD,l_out-24,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,236,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,475,MUL_MAT,Qcur-25,f32,HTP0,blk.25.attn_q.weight,HTP0-REPACK,25,blk.25,attn_q,HTP0,15,96,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,476,MUL_MAT,Vcur-25,f32,HTP0,blk.25.attn_v.weight,HTP0-REPACK,25,blk.25,attn_v,HTP0,229,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,477,MUL_MAT,Kcur-25,f32,HTP0,blk.25.attn_k.weight,HTP0-REPACK,25,blk.25,attn_k,HTP0,231,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,478,RMS_NORM,norm-25,f32,HTP0,Qcur-25,HTP0,25,blk.25,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,479,ROPE,Qcur-25,f32,HTP0,Qcur_normed-25,HTP0,25,blk.25,attn_q,HTP0,15,96,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
